customerID,actual_churn,churn_probability,risk_score,risk_level,predicted_churn
9369-XFEHK,1,0.41689973962052884,41.68997396205288,Medium,0
1816-FLZDK,0,0.4151083717066848,41.51083717066848,Medium,0
0015-UOCOJ,0,0.41479810016613927,41.479810016613925,Medium,0
0322-CHQRU,1,0.413953534888276,41.3953534888276,Medium,0
1310-QRITU,0,0.4129436746043473,41.29436746043473,Medium,0
5651-YLPRD,0,0.41263303405943247,41.26330340594325,Medium,0
7529-ZDFXI,0,0.41221766188236597,41.2217661882366,Medium,0
3569-EDBPQ,0,0.409632063719481,40.963206371948104,Medium,0
4526-ZJJTM,0,0.4091373108100616,40.91373108100616,Medium,0
4760-THGOT,0,0.40827744423321544,40.82774442332154,Medium,0
8158-WPEZG,0,0.4081102099716686,40.81102099716686,Medium,0
6825-UYPFK,1,0.4040716812485874,40.40716812485874,Medium,0
4905-JEFDW,1,0.40348455367012187,40.348455367012185,Medium,0
5419-KLXBN,1,0.4005449777621202,40.054497776212024,Medium,0
2720-FVBQP,0,0.3997679006556671,39.97679006556671,Medium,0
6080-TCMYC,0,0.3985808692601488,39.85808692601488,Medium,0
3237-AJGEH,1,0.3983273364945262,39.83273364945262,Medium,0
5301-GAUUY,1,0.3954025139306876,39.54025139306876,Medium,0
0310-MVLET,1,0.39533365326666126,39.53336532666613,Medium,0
4690-LLKUA,1,0.3934586936816525,39.345869368165246,Medium,0
0531-ZZJWQ,0,0.3897143998457035,38.97143998457035,Medium,0
4329-YPDDQ,0,0.38911568468958757,38.911568468958755,Medium,0
7876-BEUTG,0,0.38837005450782275,38.83700545078227,Medium,0
4678-DVQEO,1,0.38760569023193486,38.76056902319348,Medium,0
8988-ECPJR,1,0.3871671968938613,38.71671968938613,Medium,0
6429-SHBCB,0,0.38675391017212507,38.675391017212505,Medium,0
6128-AQBMT,0,0.38669105333228454,38.66910533322845,Medium,0
9992-UJOEL,0,0.3852633001539948,38.52633001539948,Medium,0
0730-KOAVE,0,0.3851528282723976,38.51528282723976,Medium,0
9381-NDKME,1,0.3850730539530589,38.50730539530589,Medium,0
0363-QJVFX,1,0.3850435146011602,38.50435146011602,Medium,0
0422-UXFAP,0,0.3821917862612336,38.219178626123366,Medium,0
2070-FNEXE,1,0.38125742818460956,38.12574281846096,Medium,0
6304-IJFSQ,1,0.3812530493127847,38.12530493127847,Medium,0
1471-GIQKQ,0,0.38113273700358313,38.11327370035831,Medium,0
2960-NKRSO,0,0.38044651967180976,38.044651967180975,Medium,0
4208-UFFGW,1,0.3803462410017542,38.03462410017542,Medium,0
6845-RGTYS,1,0.3776413147208042,37.76413147208042,Medium,0
9812-GHVRI,0,0.3762768494106591,37.62768494106591,Medium,0
1357-BIJKI,0,0.37223380207208073,37.22338020720807,Medium,0
4223-WOZCM,0,0.37074447974344865,37.074447974344864,Medium,0
4829-AUOAX,1,0.3698786797300173,36.987867973001734,Medium,0
3787-TRIAL,0,0.36911618931866946,36.91161893186695,Medium,0
2604-IJPDU,0,0.36876928037074186,36.87692803707419,Medium,0
3658-KIBGF,1,0.3682281848567604,36.82281848567604,Medium,0
5213-TWWJU,0,0.36790600586150507,36.790600586150504,Medium,0
2139-FQHLM,0,0.36644574796720875,36.644574796720875,Medium,0
2101-RANCD,0,0.3644004145028941,36.440041450289414,Medium,0
1465-LNTLJ,0,0.36391435344818285,36.391435344818284,Medium,0
6227-HWPWX,1,0.36294187038710063,36.294187038710064,Medium,0
4323-SADQS,1,0.3605495679667417,36.05495679667417,Medium,0
5934-TSSAU,0,0.36026230072180165,36.02623007218016,Medium,0
1559-DTODC,0,0.3599589464511877,35.99589464511877,Medium,0
2452-KDRRH,0,0.3583532652765951,35.83532652765951,Medium,0
6173-GOLSU,0,0.3562704447789097,35.62704447789097,Medium,0
1205-WNWPJ,1,0.3544967538602651,35.449675386026506,Medium,0
2480-SQIOB,0,0.35402658319164326,35.402658319164324,Medium,0
2672-OJQZP,0,0.35401011787243203,35.401011787243206,Medium,0
9112-WSNPU,0,0.3530087835235098,35.30087835235098,Medium,0
1587-FKLZB,1,0.3512864871003531,35.12864871003531,Medium,0
4226-KKDON,0,0.3508037202431259,35.08037202431259,Medium,0
0265-PSUAE,0,0.35073666064317344,35.073666064317344,Medium,0
4983-CLMLV,0,0.34596195391810797,34.596195391810795,Medium,0
6710-HSJRD,0,0.344684833733417,34.468483373341705,Medium,0
9732-KPKBW,1,0.3434057499344745,34.34057499344745,Medium,0
1895-QTKDO,0,0.34315685383996386,34.31568538399639,Medium,0
8623-ULFNQ,0,0.3426000317159364,34.26000317159364,Medium,0
4067-HLYQI,0,0.3421984779119543,34.21984779119543,Medium,0
2386-OWURY,0,0.3397016025143442,33.97016025143442,Medium,0
3173-NVMPX,0,0.33651278277602187,33.65127827760219,Medium,0
9089-UOWJG,0,0.3363016071734447,33.630160717344474,Medium,0
7054-LGEQW,1,0.3361418828263508,33.614188282635084,Medium,0
1169-WCVAK,0,0.33597247452740175,33.59724745274018,Medium,0
3207-OYBWH,1,0.3350006734343184,33.50006734343184,Medium,0
6646-QVXLR,1,0.3306076788951185,33.06076788951185,Medium,0
9661-MHUMO,1,0.3295490819621167,32.95490819621167,Medium,0
3466-WAESX,0,0.32715753090470484,32.715753090470486,Medium,0
2770-NSVDG,0,0.32621231701605957,32.62123170160596,Medium,0
5575-TPIZQ,0,0.3259717821635427,32.59717821635427,Medium,0
1956-YIFGE,0,0.3253794852160721,32.537948521607206,Medium,0
7669-LCRSD,0,0.3246391389410007,32.463913894100074,Medium,0
2257-BOVXD,0,0.32354068575277023,32.354068575277026,Medium,0
8757-TFHHJ,0,0.3230213134897799,32.302131348977994,Medium,0
7251-LJBQN,0,0.32099044330647925,32.09904433064793,Medium,0
5949-HGVJL,0,0.32084456159599467,32.08445615959947,Medium,0
9819-FBNSV,0,0.31999265148638584,31.999265148638585,Medium,0
7055-HNEOJ,0,0.3192414317038933,31.92414317038933,Medium,0
1174-FGIFN,0,0.3186765501079523,31.867655010795232,Medium,0
0013-MHZWF,0,0.3168578225165583,31.68578225165583,Medium,0
8033-VCZGH,0,0.31682565835100696,31.682565835100696,Medium,0
9079-YEXQJ,1,0.31602950716803424,31.602950716803424,Medium,0
6257-RJOHI,0,0.3158232669619044,31.58232669619044,Medium,0
8840-DQLGN,1,0.3156773443063436,31.56773443063436,Medium,0
5207-PLSTK,0,0.3154281781071144,31.542817810711437,Medium,0
0327-WFZSY,0,0.3152152565712395,31.52152565712395,Medium,0
7579-OOPEC,1,0.3144927899051388,31.44927899051388,Medium,0
3923-CSIHK,1,0.31415939477627036,31.415939477627035,Medium,0
5402-HTOTQ,0,0.3132615396292336,31.32615396292336,Medium,0
8805-JNRAZ,0,0.3130845278661063,31.30845278661063,Medium,0
1550-LOAHA,1,0.312936199734154,31.2936199734154,Medium,0
0431-APWVY,1,0.3123757628610994,31.23757628610994,Medium,0
1370-GGAWX,0,0.3116741725990163,31.16741725990163,Medium,0
9327-QSDED,0,0.3111074736977817,31.110747369778167,Medium,0
8728-SKJLR,0,0.3107863477972536,31.078634779725363,Medium,0
3069-SSVSN,0,0.3100332165709458,31.003321657094578,Medium,0
9767-FFLEM,0,0.30869966385072023,30.869966385072022,Medium,0
4695-VADHF,1,0.3084440085517089,30.84440085517089,Medium,0
6234-PFPXL,0,0.30830257960647117,30.830257960647117,Medium,0
4640-UHDOS,1,0.3064701515018039,30.64701515018039,Medium,0
4819-HJPIW,0,0.3063342613631923,30.63342613631923,Medium,0
7623-TRNQN,1,0.30585769625444353,30.585769625444353,Medium,0
9822-WMWVG,0,0.3043547277207754,30.43547277207754,Medium,0
4724-WXVWF,0,0.3039926246059248,30.39926246059248,Medium,0
2692-PFYTJ,0,0.30288058732063633,30.288058732063632,Medium,0
2190-BCXEC,0,0.3019362482342036,30.19362482342036,Medium,0
3018-TFTSU,1,0.3007720707357633,30.07720707357633,Medium,0
9700-ISPUP,0,0.2999003126200231,29.990031262002308,Medium,0
5438-QMDDL,0,0.2983512267253366,29.83512267253366,Medium,0
6559-RAKOZ,0,0.2982321353728402,29.823213537284023,Medium,0
5600-PDUJF,0,0.29621761496212223,29.621761496212223,Medium,0
6713-OKOMC,0,0.29614050589156576,29.614050589156577,Medium,0
1541-ETJZO,1,0.296129374226032,29.612937422603203,Medium,0
0979-PHULV,1,0.29581087652510735,29.581087652510735,Medium,0
6874-SGLHU,0,0.29568355367393095,29.568355367393096,Medium,0
8455-HIRAQ,0,0.29533109351470055,29.533109351470056,Medium,0
4396-KLSEH,0,0.2948820865085702,29.48820865085702,Medium,0
0486-HECZI,1,0.29475901863398324,29.475901863398324,Medium,0
9481-SFCQY,0,0.2928383624067692,29.28383624067692,Medium,0
7250-EQKIY,1,0.28957051882976004,28.957051882976003,Medium,0
3594-KADLU,0,0.288696519229506,28.869651922950602,Medium,0
7067-KSAZT,1,0.2885867383137861,28.85867383137861,Medium,0
3567-PQTSO,0,0.28809815224903657,28.809815224903655,Medium,0
5103-MHMHY,1,0.2876831341369788,28.768313413697882,Medium,0
7410-KTVFV,1,0.2875678720908286,28.756787209082862,Medium,0
0823-HSCDJ,1,0.2796489474024319,27.96489474024319,Medium,0
6769-DYBQN,1,0.27938814283498525,27.938814283498527,Medium,0
0668-OGMHD,0,0.27907852288032464,27.907852288032466,Medium,0
4937-QPZPO,0,0.27817600506249507,27.817600506249505,Medium,0
9103-TCIHJ,1,0.2760159437025742,27.60159437025742,Medium,0
2195-VVRJF,0,0.2759249530334456,27.59249530334456,Medium,0
6854-EXGSF,0,0.2756205370585316,27.562053705853163,Medium,0
4468-YDOVK,0,0.2738877945695019,27.38877945695019,Medium,0
9163-GHAYE,0,0.27319708182977215,27.319708182977216,Medium,0
1848-LBZHY,0,0.27126075434121516,27.126075434121518,Medium,0
6284-KMNUF,0,0.2708930150839196,27.089301508391962,Medium,0
5136-GFPMB,0,0.27022485764080906,27.022485764080905,Medium,0
4667-OHGKG,1,0.2691054664576719,26.91054664576719,Medium,0
0959-WHOKV,0,0.26797810297078023,26.797810297078023,Medium,0
7854-EKTJL,1,0.2677196827297117,26.77196827297117,Medium,0
0719-SYFRB,1,0.26723361861545347,26.723361861545346,Medium,0
2391-SOORI,1,0.2669076776724693,26.690767767246932,Medium,0
6664-FPDAC,1,0.26630941569414157,26.63094156941416,Medium,0
1217-VASWC,0,0.26612892677248967,26.61289267724897,Medium,0
3604-WLABM,0,0.264908556809778,26.4908556809778,Medium,0
7629-WIXZF,0,0.26467216284704215,26.467216284704215,Medium,0
2480-EJWYP,0,0.2636528473408618,26.36528473408618,Medium,0
6366-XIVKZ,0,0.26345954214368067,26.345954214368067,Medium,0
6770-XUAGN,1,0.26342611438672,26.342611438671998,Medium,0
2279-AXJJK,0,0.2617613146409235,26.17613146409235,Medium,0
2369-FEVNO,0,0.26140010048771717,26.140010048771718,Medium,0
1622-HSHSF,0,0.2612723094835182,26.12723094835182,Medium,0
0058-EVZWM,0,0.2611680188623921,26.11680188623921,Medium,0
2828-SLQPF,0,0.2608594133006521,26.08594133006521,Medium,0
5804-HYIEZ,0,0.2607525718781705,26.07525718781705,Medium,0
1575-KRZZE,0,0.2598702828422468,25.987028284224678,Medium,0
1360-JYXKQ,0,0.2598134819929959,25.981348199299592,Medium,0
7750-EYXWZ,0,0.2595037731062324,25.95037731062324,Medium,0
1240-KNSEZ,1,0.25886355418690554,25.886355418690556,Medium,0
8992-CEUEN,0,0.2588051872565524,25.88051872565524,Medium,0
2522-AHJXR,0,0.2581569319994059,25.815693199940593,Medium,0
2778-OCLGR,1,0.2575235352567842,25.752353525678416,Medium,0
7398-LXGYX,0,0.2570420682263306,25.704206822633058,Medium,0
0471-ARVMX,0,0.2559786027730504,25.59786027730504,Medium,0
4256-ZWTZI,0,0.2558570639995713,25.585706399957132,Medium,0
1470-PSXNM,0,0.2550162869172448,25.50162869172448,Medium,0
2293-IJWPS,0,0.2549172171546444,25.49172171546444,Medium,0
2924-KHUVI,0,0.2547893864757701,25.47893864757701,Medium,0
1809-DMJHQ,1,0.25407258047449155,25.407258047449155,Medium,0
0742-MOABM,1,0.25387891209969554,25.387891209969553,Medium,0
2108-YKQTY,1,0.2536594124743805,25.36594124743805,Medium,0
3325-FUYCG,1,0.25291653967687516,25.291653967687516,Medium,0
5136-RGMZO,0,0.25130847986090177,25.130847986090178,Medium,0
8450-JOVAH,1,0.25101469318672526,25.101469318672525,Medium,0
5186-EJEGL,0,0.25016372375314133,25.016372375314134,Medium,0
0701-TJSEF,0,0.24855439040705812,24.85543904070581,Low,0
2669-QVCRG,0,0.24769575217450718,24.76957521745072,Low,0
7251-XFOIL,0,0.24714136228087275,24.714136228087273,Low,0
6184-DYUOB,0,0.2463980905202322,24.63980905202322,Low,0
3756-VNWDH,0,0.24538362965386873,24.538362965386874,Low,0
7124-UGSUR,1,0.2449637135008142,24.496371350081418,Low,0
9254-RBFON,1,0.24443717353834202,24.443717353834202,Low,0
7853-WNZSY,0,0.24428353439778996,24.428353439778995,Low,0
6898-MDLZW,0,0.24412355587906492,24.412355587906493,Low,0
1493-AMTIE,1,0.24379792131848477,24.379792131848475,Low,0
9544-PYPSJ,0,0.24355676260539322,24.355676260539322,Low,0
4524-QCSSM,0,0.24350094367849767,24.350094367849767,Low,0
1087-UDSIH,1,0.24264089427996002,24.264089427996,Low,0
7893-IXHRQ,1,0.24223091241510122,24.223091241510122,Low,0
4945-RVMTE,0,0.2415241142794341,24.15241142794341,Low,0
6890-PFRQX,0,0.24143933617629695,24.143933617629695,Low,0
3594-IVHJZ,0,0.2412234489273193,24.12234489273193,Low,0
4672-FOTSD,0,0.24043506690407399,24.043506690407398,Low,0
7054-ENNGU,0,0.24017452906818287,24.01745290681829,Low,0
2955-PSXOE,1,0.23945040627458233,23.945040627458233,Low,0
8713-IGZSO,0,0.2378792149979339,23.78792149979339,Low,0
8620-RJPZN,0,0.23611506954023273,23.611506954023273,Low,0
5630-AHZIL,0,0.23573349090309362,23.57334909030936,Low,0
6815-ABQFQ,0,0.23421335535293306,23.421335535293306,Low,0
4693-VWVBO,0,0.23262134455623376,23.262134455623375,Low,0
7733-UDMTP,0,0.2315441094651604,23.15441094651604,Low,0
6473-ULUHT,0,0.23066507366608913,23.066507366608914,Low,0
2995-UPRYS,1,0.22984153832243248,22.984153832243248,Low,0
6270-OMFIW,1,0.22778031985565503,22.7780319855655,Low,0
7957-RYHQD,1,0.22636688491183504,22.636688491183506,Low,0
9629-NHXFW,0,0.22545906269255855,22.545906269255855,Low,0
6773-LQTVT,0,0.2252997252256065,22.52997252256065,Low,0
2478-EEWWM,0,0.22473083427326213,22.473083427326213,Low,0
3179-GBRWV,0,0.22233271040643918,22.233271040643917,Low,0
8970-ANWXO,0,0.22220328854987512,22.22032885498751,Low,0
2087-QAREY,0,0.22113316739454594,22.113316739454593,Low,0
8166-ORCHU,0,0.2207778950101318,22.077789501013182,Low,0
1386-ZIKUV,0,0.22009330438363364,22.009330438363364,Low,0
5949-EBSQK,1,0.21976013878775083,21.976013878775085,Low,0
4016-BJKTZ,0,0.21957904311604354,21.957904311604352,Low,0
3982-XWFZQ,1,0.2193297727179015,21.93297727179015,Low,0
4003-FUSHP,0,0.21842116795840716,21.842116795840717,Low,0
3780-DDGSE,0,0.21724487571018689,21.724487571018688,Low,0
9374-YOLBJ,0,0.21700649060030242,21.70064906003024,Low,0
9033-EOXWV,1,0.21669824790356776,21.669824790356778,Low,0
8409-WQJUX,0,0.21664786804653224,21.664786804653225,Low,0
0463-WZZKO,0,0.2159782212094068,21.59782212094068,Low,0
7395-XWZOY,0,0.21592188744718646,21.592188744718648,Low,0
0913-XWSCN,0,0.21589531102223583,21.58953110222358,Low,0
4160-AMJTL,1,0.21536187435437085,21.536187435437085,Low,0
7426-WEIJX,0,0.21520501708998935,21.520501708998935,Low,0
3679-XASPY,0,0.21477546034053432,21.477546034053432,Low,0
8930-XOTDP,0,0.21320091429083757,21.320091429083757,Low,0
2843-CQMEG,0,0.21314253737860517,21.31425373786052,Low,0
7130-CTCUS,0,0.2126493293992217,21.264932939922172,Low,0
3339-EAQNV,0,0.2123821188384716,21.23821188384716,Low,0
6258-NGCNG,0,0.21226343002845455,21.226343002845454,Low,0
9138-EFSMO,0,0.21204412238805595,21.204412238805595,Low,0
6483-OATDN,0,0.21042089901029937,21.042089901029936,Low,0
9788-YTFGE,0,0.2096586118989544,20.965861189895442,Low,0
2446-ZKVAF,0,0.2091862457397627,20.91862457397627,Low,0
1110-KYLGQ,0,0.20912121765581573,20.912121765581574,Low,0
0516-OOHAR,0,0.20904147164491796,20.904147164491796,Low,0
8190-ZTQFB,0,0.20796525170776986,20.796525170776984,Low,0
8985-OOPOS,0,0.20762486938320043,20.762486938320045,Low,0
3694-GLTJM,0,0.20756602902773771,20.75660290277377,Low,0
2758-RNWXS,0,0.2067442478044294,20.67442478044294,Low,0
6733-LRIZX,0,0.20658635487872767,20.65863548787277,Low,0
0895-LMRSF,0,0.20630218419303598,20.6302184193036,Low,0
4541-RMRLG,1,0.20610995793615053,20.610995793615054,Low,0
9537-VHDTA,0,0.20557697733388022,20.55769773338802,Low,0
1015-OWJKI,0,0.20538486678057985,20.538486678057986,Low,0
6421-SZVEM,0,0.2048094370570123,20.48094370570123,Low,0
9025-ZRPVR,1,0.2047369856385525,20.47369856385525,Low,0
7134-MJPDY,0,0.2044066044805228,20.44066044805228,Low,0
4377-VDHYI,0,0.20433508396281017,20.433508396281017,Low,0
0733-VUNUW,1,0.20424651796603777,20.424651796603776,Low,0
5482-NUPNA,1,0.2033882404666858,20.33882404666858,Low,0
5198-EFNBM,0,0.20306002498370046,20.306002498370045,Low,0
5766-ZJYBB,1,0.20164633777192614,20.164633777192613,Low,0
1074-AMIOH,0,0.20030969192829545,20.030969192829545,Low,0
3858-XHYJO,0,0.19920818793840597,19.920818793840596,Low,0
7239-HZZCX,1,0.19795890635296323,19.795890635296324,Low,0
3930-ZGWVE,0,0.19795890635296323,19.795890635296324,Low,0
4892-VLANZ,1,0.19743629732491358,19.743629732491357,Low,0
6286-SUUWT,0,0.19587471476963883,19.587471476963884,Low,0
0365-TRTPY,0,0.1951654418769739,19.51654418769739,Low,0
8749-CLJXC,0,0.1948388605370488,19.48388605370488,Low,0
3794-NFNCH,0,0.1945718834344036,19.45718834344036,Low,0
9844-FELAJ,0,0.19418959791938872,19.41895979193887,Low,0
2750-BJLSB,0,0.1937167409472482,19.37167409472482,Low,0
4211-MMAZN,1,0.19277962240712124,19.277962240712124,Low,0
6654-QGBZZ,0,0.192676626775398,19.2676626775398,Low,0
9122-UMROB,0,0.19226740883737678,19.226740883737676,Low,0
1855-CFULU,0,0.19191399819719904,19.191399819719905,Low,0
7266-GSSJX,0,0.19173938249409594,19.173938249409595,Low,0
2308-STERM,0,0.1912202775717151,19.122027757171512,Low,0
6777-TGHTM,1,0.19118801051636436,19.118801051636435,Low,0
4237-CLSMM,0,0.1911710454310759,19.11710454310759,Low,0
2668-TZSPS,0,0.19073699249496784,19.073699249496784,Low,0
3976-NLDEZ,0,0.18921590434141505,18.921590434141507,Low,0
1051-GEJLJ,0,0.18889724276509454,18.889724276509455,Low,0
2252-JHJGE,0,0.18867351173950545,18.867351173950546,Low,0
1963-VAUKV,1,0.18760321880310699,18.7603218803107,Low,0
9820-RMCQV,1,0.18757534800821804,18.757534800821805,Low,0
1194-SPVSP,0,0.18755040659935923,18.755040659935922,Low,0
4013-GUXND,0,0.18720227751136123,18.72022775113612,Low,0
9097-ZUBYC,0,0.18620265781046014,18.620265781046015,Low,0
9701-CDXHR,0,0.18493245602532657,18.493245602532657,Low,0
2155-AMQRX,0,0.18338634141991664,18.338634141991665,Low,0
3639-XJHKQ,0,0.18301417377161072,18.301417377161073,Low,0
3313-QKNKB,1,0.18285942340741587,18.285942340741588,Low,0
6776-TLWOI,1,0.18240571419763316,18.240571419763317,Low,0
0816-TSPHQ,0,0.18065135645814231,18.06513564581423,Low,0
5469-CTCWN,1,0.18021272865461557,18.021272865461558,Low,0
4701-MLJPN,1,0.17996605137084248,17.99660513708425,Low,0
6383-ZTSIW,0,0.17965866844270284,17.965866844270284,Low,0
2091-MJTFX,1,0.17952527918851363,17.952527918851363,Low,0
9139-WQQDY,1,0.17861775924898274,17.861775924898275,Low,0
2923-ARZLG,0,0.17858622812338829,17.85862281233883,Low,0
1707-HABPF,0,0.17795478940027243,17.795478940027245,Low,0
2839-RFSQE,1,0.17792883212579377,17.792883212579376,Low,0
9972-VAFJJ,0,0.17787869516842425,17.787869516842424,Low,0
0178-CIIKR,0,0.1776820867572165,17.76820867572165,Low,0
8495-PRWFH,0,0.1774714034085532,17.74714034085532,Low,0
6497-TILVL,0,0.1767082324796776,17.67082324796776,Low,0
1784-BXEFA,0,0.17668843848574842,17.66884384857484,Low,0
5140-FOMCQ,0,0.17650930065896042,17.65093006589604,Low,0
7919-ZODZZ,0,0.17636006102147014,17.636006102147014,Low,0
4753-PADAS,0,0.1760712173046294,17.60712173046294,Low,0
7017-VFULY,0,0.17581647326044864,17.581647326044862,Low,0
9565-JSNFM,1,0.17560087727170745,17.560087727170746,Low,0
3847-BAERP,0,0.1755189663756072,17.55189663756072,Low,0
0048-LUMLS,0,0.17549710977123892,17.54971097712389,Low,0
3090-QFUVD,0,0.17370591192505358,17.37059119250536,Low,0
2700-LUEVA,0,0.17285673604673354,17.285673604673356,Low,0
5951-AOFIH,0,0.172851044459021,17.2851044459021,Low,0
1385-TQOZW,0,0.16937790830175178,16.937790830175178,Low,0
6112-KTHFQ,0,0.1691556939374252,16.91556939374252,Low,0
8433-WPJTV,0,0.16711240484785592,16.71124048478559,Low,0
0870-VEMYL,1,0.16703123724034194,16.703123724034192,Low,0
7356-AYNJP,0,0.1668549082849956,16.68549082849956,Low,0
5155-AZQPB,0,0.16594565131272387,16.594565131272386,Low,0
9040-KZVWO,0,0.16591800991286595,16.591800991286597,Low,0
4184-VODJZ,0,0.16410388983886137,16.410388983886136,Low,0
9909-DFRJA,0,0.16392578900104926,16.392578900104926,Low,0
1629-DQQVB,0,0.16148378835089916,16.148378835089915,Low,0
9962-BFPDU,0,0.16148151457839421,16.148151457839422,Low,0
4700-UBQMV,0,0.16128954773177484,16.128954773177483,Low,0
4075-JFPGR,0,0.16059656718920684,16.059656718920685,Low,0
2659-VXMWZ,1,0.15948142935278067,15.948142935278067,Low,0
3948-FVVRP,0,0.1590228431087574,15.90228431087574,Low,0
3413-CSSTH,0,0.15882884283264773,15.882884283264772,Low,0
3523-QRQLL,1,0.1568259078873245,15.682590788732451,Low,0
0373-AIVNJ,0,0.15649497775735985,15.649497775735984,Low,0
4402-FTBXC,0,0.1563476726421385,15.63476726421385,Low,0
5473-KHBPS,0,0.15624047668973892,15.624047668973892,Low,0
8053-WWDRO,1,0.15568790194449475,15.568790194449475,Low,0
5850-BDWCY,0,0.1556855110871383,15.56855110871383,Low,0
0484-FFVBJ,0,0.15536320437707754,15.536320437707754,Low,0
9364-YKUVW,0,0.15458170951105485,15.458170951105485,Low,0
2159-TURXX,0,0.15293181776291656,15.293181776291656,Low,0
4946-EDSEW,1,0.15287059739630354,15.287059739630354,Low,0
4190-MFLUW,1,0.15267424825295922,15.267424825295922,Low,0
9986-BONCE,1,0.1521682518680958,15.21682518680958,Low,0
0440-QEXBZ,0,0.15214770020244242,15.214770020244242,Low,0
3675-EQOZA,0,0.1512329116289343,15.123291162893429,Low,0
1852-XEMDW,0,0.15011831816318538,15.011831816318539,Low,0
1360-XFJMR,0,0.14830476411015464,14.830476411015464,Low,0
5966-EMAZU,0,0.14801862789888756,14.801862789888757,Low,0
2040-OBMLJ,0,0.14647989990816768,14.647989990816768,Low,0
4701-AHWMW,1,0.1451452811025102,14.514528110251021,Low,0
7789-CRUVC,0,0.14371917977865284,14.371917977865284,Low,0
2212-LYASK,0,0.14322358741121682,14.322358741121683,Low,0
4079-VTGLK,0,0.14282744192323496,14.282744192323497,Low,0
7764-BDPEE,0,0.14265662458953507,14.265662458953507,Low,0
2748-MYRVK,1,0.14233048230405193,14.233048230405194,Low,0
5440-VHLUL,0,0.14179110175805887,14.179110175805887,Low,0
5863-OOKCL,0,0.14150056453771537,14.150056453771537,Low,0
6583-SZVGP,0,0.14134551509843313,14.134551509843313,Low,0
2001-MCUUW,0,0.14083067741433858,14.083067741433858,Low,0
4332-MUOEZ,0,0.14082614838068336,14.082614838068336,Low,0
5240-CAOYT,0,0.1402426671931451,14.02426671931451,Low,0
0665-XHDJU,0,0.14010966777300957,14.010966777300956,Low,0
3011-WQKSZ,0,0.1392662221337572,13.926622213375719,Low,0
2969-WGHQO,0,0.13903255618705418,13.903255618705417,Low,0
7879-CGSFV,0,0.13785881300418704,13.785881300418703,Low,0
3865-ZYKAD,0,0.13773273378684986,13.773273378684985,Low,0
4489-SNOJF,1,0.13671451189936226,13.671451189936226,Low,0
2972-YDYUW,0,0.13668003136893225,13.668003136893226,Low,0
0997-YTLNY,0,0.13424810756229708,13.424810756229707,Low,0
3077-RSNTJ,0,0.1341410339422219,13.41410339422219,Low,0
5014-WUQMG,0,0.1332086342483544,13.32086342483544,Low,0
6164-HXUGH,0,0.13316203628838694,13.316203628838693,Low,0
4830-FAXFM,0,0.13301583342848156,13.301583342848156,Low,0
6198-PNNSZ,0,0.13225306685792076,13.225306685792077,Low,0
5921-NGYRH,0,0.1318227315940396,13.182273159403959,Low,0
9357-UJRUN,0,0.13126016795135126,13.126016795135126,Low,0
2233-TXSIU,0,0.12995614503137323,12.995614503137324,Low,0
2001-EWBQU,0,0.12982148003821503,12.982148003821504,Low,0
9115-YQHGA,0,0.12934725978903014,12.934725978903014,Low,0
5566-SOEZD,0,0.12781021076939447,12.781021076939448,Low,0
9480-BQJEI,0,0.12722377303939347,12.722377303939346,Low,0
7572-KPVKK,0,0.12706949303040566,12.706949303040565,Low,0
2428-ZMCTB,0,0.12699314119651983,12.699314119651984,Low,0
9633-DENPU,0,0.12692915282147882,12.692915282147881,Low,0
8849-GYOKR,1,0.12649335345413165,12.649335345413165,Low,0
1346-PJWTK,0,0.12444085905250198,12.444085905250198,Low,0
0447-BEMNG,1,0.12392132286295902,12.392132286295903,Low,0
6900-RBKER,0,0.12363573102899854,12.363573102899855,Low,0
7159-NOKYQ,0,0.12325555589666805,12.325555589666806,Low,0
5533-RJFTJ,0,0.12319892508883322,12.319892508883322,Low,0
5081-NWSUP,0,0.12291694257989738,12.291694257989738,Low,0
9367-TCUYN,0,0.12174154621083692,12.174154621083693,Low,0
8401-EMUWF,0,0.12121681276265231,12.121681276265232,Low,0
6838-HVLXG,0,0.12095409625389934,12.095409625389934,Low,0
7311-MQJCH,0,0.12057614060232577,12.057614060232577,Low,0
9039-RBEEE,1,0.11948648042819948,11.948648042819949,Low,0
3623-FQBOX,0,0.11928525152865378,11.928525152865378,Low,0
9256-JTBNZ,0,0.11876824651372198,11.876824651372198,Low,0
3680-CTHUH,0,0.11859396233996651,11.859396233996652,Low,0
8671-KKKOS,0,0.1180811715781257,11.80811715781257,Low,0
3181-MIZBN,0,0.1180251791689992,11.80251791689992,Low,0
0297-RBCSG,0,0.1179473521749704,11.79473521749704,Low,0
2307-FYNNL,0,0.11784247507206652,11.784247507206652,Low,0
2294-DMMUS,0,0.11771373984600754,11.771373984600753,Low,0
5025-GOOKI,0,0.11727211917445825,11.727211917445825,Low,0
9107-UKCKY,0,0.11630828570912363,11.630828570912364,Low,0
2019-HDCZY,0,0.11563085017497982,11.563085017497981,Low,0
7531-GQHME,0,0.11517517480916821,11.51751748091682,Low,0
8457-XIGKN,0,0.1151738474327746,11.51738474327746,Low,0
4353-HYOJD,0,0.11471447733212056,11.471447733212056,Low,0
8735-NBLWT,0,0.1140874377148274,11.40874377148274,Low,0
